,DateUpdated,AgeGroups,Total cases,Confirmed cases,Total case rate,Total deaths,Confirmed deaths,Probable deaths,Year,value
3548,2020-05-18,20-29,4264,0.0,915.0,4,0.0,0.0,2020,49.0
3549,2020-04-13,20-29,1430,0.0,307.0,1,0.0,0.0,2020,49.0
3550,2020-04-14,20-29,1489,0.0,320.0,1,0.0,0.0,2020,49.0
3551,2020-04-15,20-29,1557,0.0,334.0,1,0.0,0.0,2020,49.0
3552,2020-04-16,20-29,1670,0.0,358.0,2,0.0,0.0,2020,49.0
3553,2020-04-17,20-29,1781,0.0,382.0,3,0.0,0.0,2020,49.0
3554,2020-04-18,20-29,1854,0.0,398.0,3,0.0,0.0,2020,49.0
3555,2020-04-19,20-29,1884,0.0,404.0,3,0.0,0.0,2020,49.0
3556,2020-04-20,20-29,2013,0.0,432.0,3,0.0,0.0,2020,49.0
3557,2020-04-22,20-29,2313,0.0,496.0,3,0.0,0.0,2020,49.0
3558,2020-04-23,20-29,2397,0.0,514.0,4,0.0,0.0,2020,49.0
3559,2020-04-24,20-29,2465,0.0,529.0,4,0.0,0.0,2020,49.0
3560,2020-04-25,20-29,2576,0.0,553.0,3,0.0,0.0,2020,49.0
3561,2020-04-26,20-29,2647,0.0,568.0,3,0.0,0.0,2020,49.0
3562,2020-04-27,20-29,2750,0.0,590.0,3,0.0,0.0,2020,49.0
3563,2020-04-28,20-29,2770,0.0,594.0,3,0.0,0.0,2020,49.0
3564,2020-04-29,20-29,2820,0.0,605.0,3,0.0,0.0,2020,49.0
3565,2020-04-30,20-29,2936,0.0,630.0,3,0.0,0.0,2020,49.0
3566,2020-05-01,20-29,3051,0.0,655.0,3,0.0,0.0,2020,49.0
3567,2020-05-02,20-29,3122,0.0,670.0,4,0.0,0.0,2020,49.0
3568,2020-05-03,20-29,3190,0.0,684.0,4,0.0,0.0,2020,49.0
3569,2020-05-04,20-29,3292,0.0,706.0,4,0.0,0.0,2020,49.0
3570,2020-05-20,20-29,4368,0.0,937.0,4,0.0,0.0,2020,49.0
3571,2020-05-31,20-29,4829,4648.0,1036.0,4,4.0,0.0,2020,49.0
3572,2020-06-01,20-29,4863,4681.0,1043.0,4,4.0,0.0,2020,49.0
3573,2020-06-02,20-29,4886,4704.0,1048.0,4,4.0,0.0,2020,49.0
3574,2020-06-03,20-29,4903,4718.0,1052.0,4,4.0,0.0,2020,49.0
3575,2020-06-04,20-29,4950,4765.0,1062.0,4,4.0,0.0,2020,49.0
3576,2020-06-05,20-29,5012,4828.0,1075.0,4,4.0,0.0,2020,49.0
3577,2020-06-06,20-29,5038,4853.0,1081.0,4,4.0,0.0,2020,49.0
3578,2020-06-07,20-29,5065,4879.0,1087.0,4,4.0,0.0,2020,49.0
3579,2020-06-08,20-29,5077,4894.0,1089.0,4,4.0,0.0,2020,49.0
3580,2020-06-09,20-29,5098,4923.0,1094.0,4,4.0,0.0,2020,49.0
3581,2020-06-10,20-29,5119,4939.0,1098.0,4,4.0,0.0,2020,49.0
3582,2020-06-11,20-29,5166,4986.0,1108.0,4,4.0,0.0,2020,49.0
3583,2020-06-12,20-29,5219,5039.0,1120.0,4,4.0,0.0,2020,49.0
3584,2020-06-13,20-29,5239,5059.0,1124.0,4,4.0,0.0,2020,49.0
3585,2020-06-14,20-29,5257,5075.0,1128.0,4,4.0,0.0,2020,49.0
3586,2020-06-15,20-29,5342,5155.0,1146.0,5,5.0,0.0,2020,49.0
3587,2020-06-16,20-29,5351,5163.0,1148.0,5,5.0,0.0,2020,49.0
3588,2020-06-17,20-29,5366,5178.0,1151.0,5,5.0,0.0,2020,49.0
3589,2020-06-18,20-29,5393,5204.0,1157.0,5,5.0,0.0,2020,49.0
3590,2020-06-19,20-29,5426,5233.0,1164.0,5,5.0,0.0,2020,49.0
3591,2020-06-20,20-29,5431,5239.0,1165.0,5,5.0,0.0,2020,49.0
3592,2020-06-21,20-29,5439,5245.0,1167.0,5,5.0,0.0,2020,49.0
3593,2020-06-22,20-29,5463,5269.0,1172.0,4,4.0,0.0,2020,49.0
3594,2020-06-23,20-29,5466,5272.0,1173.0,4,4.0,0.0,2020,49.0
3595,2020-06-24,20-29,5489,5290.0,1178.0,4,4.0,0.0,2020,49.0
3596,2020-06-25,20-29,5502,5305.0,1181.0,4,4.0,0.0,2020,49.0
3597,2020-06-26,20-29,5530,5332.0,1187.0,4,4.0,0.0,2020,49.0
3598,2020-06-27,20-29,5556,5358.0,1192.0,4,4.0,0.0,2020,49.0
3599,2020-06-28,20-29,5575,5377.0,1196.0,4,4.0,0.0,2020,49.0
3600,2020-06-29,20-29,5610,5411.0,1204.0,4,4.0,0.0,2020,49.0
3601,2020-06-30,20-29,5625,5424.0,1207.0,4,4.0,0.0,2020,49.0
3602,2020-07-01,20-29,5637,5436.0,1210.0,4,4.0,0.0,2020,49.0
3603,2020-07-02,20-29,5657,5455.0,1214.0,4,4.0,0.0,2020,49.0
3604,2020-07-05,20-29,5734,5530.0,1230.0,4,4.0,0.0,2020,49.0
3605,2020-07-06,20-29,5750,5547.0,1234.0,4,4.0,0.0,2020,49.0
3606,2020-07-07,20-29,5761,5558.0,1236.0,4,4.0,0.0,2020,49.0
3607,2020-07-08,20-29,5792,5588.0,1243.0,4,4.0,0.0,2020,49.0
3608,2020-07-09,20-29,5807,5603.0,1246.0,4,4.0,0.0,2020,49.0
3609,2020-07-12,20-29,5863,5658.0,1258.0,4,4.0,0.0,2020,49.0
3610,2020-07-13,20-29,5871,5666.0,1260.0,4,4.0,0.0,2020,49.0
3611,2020-07-14,20-29,5892,5687.0,1264.0,4,4.0,0.0,2020,49.0
3612,2020-07-15,20-29,5925,5721.0,1271.0,4,4.0,0.0,2020,49.0
3613,2020-07-16,20-29,5950,5745.0,1277.0,4,4.0,0.0,2020,49.0
3614,2020-07-19,20-29,5994,5790.0,1286.0,4,4.0,0.0,2020,49.0
3615,2020-07-20,20-29,6004,5800.0,1288.0,4,4.0,0.0,2020,49.0
3616,2020-07-21,20-29,6031,5819.0,1294.0,4,4.0,0.0,2020,49.0
3617,2020-07-22,20-29,6050,5838.0,1298.0,4,4.0,0.0,2020,49.0
3618,2020-07-23,20-29,6170,5975.0,1324.0,4,4.0,0.0,2020,49.0
3619,2020-07-26,20-29,6225,6026.0,1336.0,4,4.0,0.0,2020,49.0
3620,2020-07-27,20-29,6244,6045.0,1340.0,4,4.0,0.0,2020,49.0
3621,2020-07-28,20-29,6330,6141.0,1358.0,4,4.0,0.0,2020,49.0
3622,2020-07-29,20-29,6357,6168.0,1364.0,4,4.0,0.0,2020,49.0
3623,2020-07-30,20-29,6395,6206.0,1372.0,4,4.0,0.0,2020,49.0
3624,2020-08-02,20-29,6450,6256.0,1384.0,4,4.0,0.0,2020,49.0
3625,2020-08-03,20-29,6463,6269.0,1387.0,4,4.0,0.0,2020,49.0
3626,2020-08-04,20-29,6481,6287.0,1391.0,4,4.0,0.0,2020,49.0
3627,2020-08-05,20-29,6484,6289.0,1391.0,4,4.0,0.0,2020,49.0
3628,2020-08-06,20-29,6499,6304.0,1395.0,4,4.0,0.0,2020,49.0
3629,2020-08-09,20-29,6547,6348.0,1405.0,4,4.0,0.0,2020,49.0
3630,2020-08-10,20-29,6572,6370.0,1410.0,4,4.0,0.0,2020,49.0
3631,2020-08-11,20-29,6573,6371.0,1410.0,4,4.0,0.0,2020,49.0
3632,2020-08-12,20-29,6591,6386.0,1414.0,4,4.0,0.0,2020,49.0
3633,2020-08-13,20-29,6620,6415.0,1420.0,4,4.0,0.0,2020,49.0
3634,2020-08-16,20-29,6694,6487.0,1436.0,4,4.0,0.0,2020,49.0
3635,2020-08-17,20-29,6697,6490.0,1437.0,4,4.0,0.0,2020,49.0
3636,2020-08-18,20-29,6707,6497.0,1439.0,4,4.0,0.0,2020,49.0
3637,2020-08-19,20-29,6733,6520.0,1445.0,4,4.0,0.0,2020,49.0
3638,2020-08-20,20-29,6751,6536.0,1449.0,4,4.0,0.0,2020,49.0
3639,2020-08-23,20-29,6872,6648.0,1475.0,4,4.0,0.0,2020,49.0
3640,2020-08-24,20-29,6884,6659.0,1477.0,4,4.0,0.0,2020,49.0
3641,2020-08-25,20-29,6936,6704.0,1488.0,4,4.0,0.0,2020,49.0
3642,2020-08-26,20-29,6965,6733.0,1495.0,4,4.0,0.0,2020,49.0
3643,2020-08-27,20-29,7004,6764.0,1503.0,4,4.0,0.0,2020,49.0
3644,2020-08-30,20-29,7102,6856.0,1524.0,4,4.0,0.0,2020,49.0
3645,2020-08-31,20-29,7144,6898.0,1533.0,4,4.0,0.0,2020,49.0
3646,2020-09-01,20-29,7161,6913.0,1537.0,4,4.0,0.0,2020,49.0
3647,2020-09-02,20-29,7188,6939.0,1542.0,4,4.0,0.0,2020,49.0
3648,2020-09-03,20-29,7234,6981.0,1552.0,4,4.0,0.0,2020,49.0
3649,2020-09-07,20-29,7355,7091.0,1578.0,4,4.0,0.0,2020,49.0
3650,2020-09-08,20-29,7383,7114.0,1584.0,4,4.0,0.0,2020,49.0
3651,2020-09-09,20-29,7455,7180.0,1600.0,4,4.0,0.0,2020,49.0
3652,2020-09-10,20-29,7528,7250.0,1615.0,4,4.0,0.0,2020,49.0
3653,2020-09-13,20-29,7677,7383.0,1647.0,4,4.0,0.0,2020,49.0
3654,2020-09-14,20-29,7710,7422.0,1654.0,4,4.0,0.0,2020,49.0
3655,2020-09-15,20-29,7734,7442.0,1660.0,4,4.0,0.0,2020,49.0
3656,2020-09-16,20-29,7781,7486.0,1670.0,4,4.0,0.0,2020,49.0
3657,2020-09-17,20-29,7818,7520.0,1678.0,4,4.0,0.0,2020,49.0
3658,2020-09-20,20-29,7928,7618.0,1701.0,4,4.0,0.0,2020,49.0
3659,2020-09-21,20-29,7961,7647.0,1708.0,4,4.0,0.0,2020,49.0
3660,2020-09-22,20-29,7993,7681.0,1715.0,4,4.0,0.0,2020,49.0
3661,2020-09-23,20-29,8018,7705.0,1720.0,4,4.0,0.0,2020,49.0
3662,2020-09-24,20-29,8044,7727.0,1726.0,4,4.0,0.0,2020,49.0
3663,2020-09-27,20-29,8173,7851.0,1754.0,4,4.0,0.0,2020,49.0
3664,2020-09-28,20-29,8224,7900.0,1765.0,4,4.0,0.0,2020,49.0
3665,2020-09-29,20-29,8270,7946.0,1775.0,4,4.0,0.0,2020,49.0
3666,2020-09-30,20-29,8311,7985.0,1783.0,4,4.0,0.0,2020,49.0
3667,2020-10-01,20-29,8465,8142.0,1816.0,4,4.0,0.0,2020,49.0
3668,2020-10-04,20-29,8630,8312.0,1852.0,4,4.0,0.0,2020,49.0
3669,2020-05-17,30-39,5297,0.0,1203.0,20,0.0,0.0,2020,42.5
3670,2020-04-21,30-39,2805,0.0,637.0,14,0.0,0.0,2020,42.5
3671,2020-10-05,30-39,8727,8485.0,1982.0,21,21.0,0.0,2020,42.5
3672,2020-10-06,30-39,8729,8492.0,1982.0,21,21.0,0.0,2020,42.5
3673,2020-10-07,30-39,8793,8551.0,1997.0,21,21.0,0.0,2020,42.5
3674,2020-10-08,30-39,8839,8591.0,2007.0,21,21.0,0.0,2020,42.5
3675,2020-10-11,30-39,9041,8796.0,2053.0,21,21.0,0.0,2020,42.5
3676,2020-10-12,30-39,9089,8844.0,2064.0,21,21.0,0.0,2020,42.5
3677,2020-10-13,30-39,9117,8868.0,2070.0,21,21.0,0.0,2020,42.5
3678,2020-10-14,30-39,9147,8889.0,2077.0,21,21.0,0.0,2020,42.5
3679,2020-10-15,30-39,9292,9031.0,2110.0,21,21.0,0.0,2020,42.5
3680,2020-10-18,30-39,9492,9215.0,2156.0,21,21.0,0.0,2020,42.5
3681,2020-10-19,30-39,9557,9283.0,2170.0,21,21.0,0.0,2020,42.5
3682,2020-10-20,30-39,9642,9361.0,2190.0,21,21.0,0.0,2020,42.5
3683,2020-10-21,30-39,9722,9437.0,2208.0,21,21.0,0.0,2020,42.5
3684,2020-10-22,30-39,9860,9560.0,2239.0,21,21.0,0.0,2020,42.5
3685,2020-10-25,30-39,10198,9903.0,2316.0,21,21.0,0.0,2020,42.5
3686,2020-10-26,30-39,10300,9994.0,2339.0,21,21.0,0.0,2020,42.5
3687,2020-10-27,30-39,10389,10072.0,2359.0,21,21.0,0.0,2020,42.5
3688,2020-10-28,30-39,10624,10153.0,2413.0,22,22.0,0.0,2020,42.5
3689,2020-10-29,30-39,10750,10246.0,2441.0,22,22.0,0.0,2020,42.5
3690,2020-11-01,30-39,11254,10674.0,2556.0,23,23.0,0.0,2020,42.5
3691,2020-11-02,30-39,11440,10852.0,2598.0,23,23.0,0.0,2020,42.5
3692,2020-11-03,30-39,11535,10935.0,2620.0,23,23.0,0.0,2020,42.5
3693,2020-11-04,30-39,11812,11100.0,2682.0,23,23.0,0.0,2020,42.5
3694,2020-11-05,30-39,11979,11251.0,2720.0,23,23.0,0.0,2020,42.5
3695,2020-11-08,30-39,12508,11727.0,2841.0,23,23.0,0.0,2020,42.5
3696,2020-11-09,30-39,12780,11986.0,2902.0,23,23.0,0.0,2020,42.5
3697,2020-11-10,30-39,13081,12263.0,2971.0,23,23.0,0.0,2020,42.5
3698,2020-11-11,30-39,13254,12390.0,3010.0,23,23.0,0.0,2020,42.5
3699,2020-11-12,30-39,13719,12826.0,3116.0,23,23.0,0.0,2020,42.5
3700,2020-11-15,30-39,14424,13487.0,3276.0,23,23.0,0.0,2020,42.5
3701,2020-11-16,30-39,14716,13729.0,3342.0,23,23.0,0.0,2020,42.5
3702,2020-11-17,30-39,15014,14012.0,3410.0,23,23.0,0.0,2020,42.5
3703,2020-05-28,30-39,5829,0.0,1324.0,19,0.0,0.0,2020,42.5
3704,2020-11-18,30-39,15384,14329.0,3494.0,23,23.0,0.0,2020,42.5
3705,2020-11-19,30-39,15745,14624.0,3576.0,23,23.0,0.0,2020,42.5
3706,2020-11-22,30-39,16558,15377.0,3760.0,23,23.0,0.0,2020,42.5
3707,2020-11-23,30-39,16646,15459.0,3780.0,23,23.0,0.0,2020,42.5
3708,2020-11-24,30-39,16982,15779.0,3857.0,24,24.0,0.0,2020,42.5
3709,2020-11-26,30-39,17556,16315.0,3987.0,24,24.0,0.0,2020,42.5
3710,2020-11-29,30-39,18244,17003.0,4143.0,25,24.0,1.0,2020,42.5
3711,2020-11-30,30-39,18475,17250.0,4196.0,25,24.0,1.0,2020,42.5
3712,2020-04-06,30-39,1062,0.0,241.0,1,0.0,0.0,2020,42.5
3713,2020-12-01,30-39,18868,17617.0,4285.0,25,24.0,1.0,2020,42.5
3714,2020-12-02,30-39,19590,18339.0,4449.0,25,24.0,1.0,2020,42.5
3715,2020-12-03,30-39,19797,18517.0,4496.0,25,24.0,1.0,2020,42.5
3716,2020-12-06,30-39,21026,19680.0,4775.0,25,24.0,1.0,2020,42.5
3717,2020-12-07,30-39,21340,19961.0,4846.0,25,24.0,1.0,2020,42.5
3718,2020-12-08,30-39,21687,20302.0,4925.0,26,25.0,1.0,2020,42.5
3719,2020-12-09,30-39,22082,20702.0,5015.0,26,25.0,1.0,2020,42.5
3720,2020-12-10,30-39,22647,21216.0,5143.0,26,25.0,1.0,2020,42.5
3721,2020-04-11,30-39,1701,0.0,386.0,6,0.0,0.0,2020,42.5
3722,2020-12-13,30-39,23763,22300.0,5396.0,26,25.0,1.0,2020,42.5
3723,2020-12-14,30-39,24000,22505.0,5450.0,26,25.0,1.0,2020,42.5
3724,2020-12-15,30-39,24369,22867.0,5534.0,26,25.0,1.0,2020,42.5
3725,2020-12-16,30-39,24754,23232.0,5622.0,26,25.0,1.0,2020,42.5
3726,2020-12-17,30-39,25172,23648.0,5716.0,26,25.0,1.0,2020,42.5
3727,2020-12-20,30-39,25930,24352.0,5889.0,26,25.0,1.0,2020,42.5
3728,2020-12-21,30-39,26148,24543.0,5938.0,26,25.0,1.0,2020,42.5
3729,2020-12-22,30-39,26419,24776.0,6000.0,26,25.0,1.0,2020,42.5
3730,2020-12-23,30-39,26718,25056.0,6068.0,26,25.0,1.0,2020,42.5
3731,2020-12-27,30-39,27982,26280.0,6355.0,26,25.0,1.0,2020,42.5
3732,2020-12-28,30-39,28094,26385.0,6380.0,26,25.0,1.0,2020,42.5
3733,2020-12-29,30-39,28391,26663.0,6447.0,27,26.0,1.0,2020,42.5
3734,2020-12-30,30-39,28718,26947.0,6522.0,28,27.0,1.0,2020,42.5
3735,2020-05-21,30-39,5505,0.0,1250.0,20,0.0,0.0,2020,42.5
3736,2020-05-22,30-39,5563,0.0,1263.0,19,0.0,0.0,2020,42.5
3737,2020-05-23,30-39,5636,0.0,1280.0,19,0.0,0.0,2020,42.5
3738,2020-05-24,30-39,5705,0.0,1296.0,19,0.0,0.0,2020,42.5
3739,2020-05-25,30-39,5747,0.0,1305.0,19,0.0,0.0,2020,42.5
3740,2020-05-26,30-39,5753,0.0,1306.0,19,0.0,0.0,2020,42.5
3741,2020-05-27,30-39,5791,0.0,1315.0,19,0.0,0.0,2020,42.5
3742,2020-05-29,30-39,5855,0.0,1330.0,19,0.0,0.0,2020,42.5
3743,2020-05-30,30-39,5867,0.0,1332.0,19,0.0,0.0,2020,42.5
3744,2020-05-19,30-39,5423,0.0,1232.0,20,0.0,0.0,2020,42.5
3745,2020-04-05,30-39,856,0.0,194.0,1,0.0,0.0,2020,42.5
3746,2020-04-07,30-39,1189,0.0,270.0,2,0.0,0.0,2020,42.5
3747,2020-04-08,30-39,1328,0.0,302.0,2,0.0,0.0,2020,42.5
3748,2020-04-09,30-39,1478,0.0,336.0,3,0.0,0.0,2020,42.5
3749,2020-04-10,30-39,1575,0.0,358.0,5,0.0,0.0,2020,42.5
3750,2020-04-12,30-39,1772,0.0,402.0,6,0.0,0.0,2020,42.5
3751,2020-05-05,30-39,4303,0.0,977.0,19,0.0,0.0,2020,42.5
3752,2020-05-06,30-39,4393,0.0,998.0,19,0.0,0.0,2020,42.5
3753,2020-05-07,30-39,4505,0.0,1023.0,19,0.0,0.0,2020,42.5
3754,2020-05-08,30-39,4587,0.0,1042.0,20,0.0,0.0,2020,42.5
3755,2020-05-09,30-39,4661,0.0,1058.0,19,0.0,0.0,2020,42.5
3756,2020-05-10,30-39,4677,0.0,1062.0,19,0.0,0.0,2020,42.5
3757,2020-05-11,30-39,4777,0.0,1085.0,19,0.0,0.0,2020,42.5
3758,2020-05-12,30-39,4858,0.0,1103.0,19,0.0,0.0,2020,42.5
3759,2020-05-13,30-39,4934,0.0,1120.0,19,0.0,0.0,2020,42.5
3760,2020-05-14,30-39,5035,0.0,1143.0,20,0.0,0.0,2020,42.5
3761,2020-05-15,30-39,5123,0.0,1163.0,20,0.0,0.0,2020,42.5
3762,2020-05-16,30-39,5236,0.0,1189.0,20,0.0,0.0,2020,42.5
3763,2020-05-18,30-39,5340,0.0,1213.0,20,0.0,0.0,2020,42.5
3764,2020-04-13,30-39,1921,0.0,436.0,8,0.0,0.0,2020,42.5
3765,2020-04-14,30-39,2013,0.0,457.0,8,0.0,0.0,2020,42.5
3766,2020-04-15,30-39,2101,0.0,477.0,9,0.0,0.0,2020,42.5
3767,2020-04-16,30-39,2244,0.0,510.0,10,0.0,0.0,2020,42.5
3768,2020-04-17,30-39,2379,0.0,540.0,11,0.0,0.0,2020,42.5
3769,2020-04-18,30-39,2469,0.0,561.0,11,0.0,0.0,2020,42.5
3770,2020-04-19,30-39,2520,0.0,572.0,11,0.0,0.0,2020,42.5
3771,2020-04-20,30-39,2718,0.0,617.0,12,0.0,0.0,2020,42.5
3772,2020-04-22,30-39,3136,0.0,712.0,14,0.0,0.0,2020,42.5
3773,2020-04-23,30-39,3204,0.0,728.0,15,0.0,0.0,2020,42.5
3774,2020-04-24,30-39,3322,0.0,754.0,16,0.0,0.0,2020,42.5
3775,2020-04-25,30-39,3428,0.0,778.0,16,0.0,0.0,2020,42.5
3776,2020-04-26,30-39,3509,0.0,797.0,16,0.0,0.0,2020,42.5
3777,2020-04-27,30-39,3614,0.0,821.0,16,0.0,0.0,2020,42.5
3778,2020-04-28,30-39,3651,0.0,829.0,17,0.0,0.0,2020,42.5
3779,2020-04-29,30-39,3695,0.0,839.0,16,0.0,0.0,2020,42.5
3780,2020-04-30,30-39,3821,0.0,868.0,18,0.0,0.0,2020,42.5
3781,2020-05-01,30-39,3977,0.0,903.0,18,0.0,0.0,2020,42.5
3782,2020-05-02,30-39,4042,0.0,918.0,18,0.0,0.0,2020,42.5
3783,2020-05-03,30-39,4151,0.0,943.0,18,0.0,0.0,2020,42.5
3784,2020-05-04,30-39,4254,0.0,966.0,18,0.0,0.0,2020,42.5
3785,2020-05-20,30-39,5449,0.0,1237.0,20,0.0,0.0,2020,42.5
3786,2020-05-31,30-39,5948,5760.0,1351.0,19,19.0,0.0,2020,42.5
3787,2020-06-01,30-39,5980,5798.0,1358.0,19,19.0,0.0,2020,42.5
3788,2020-06-02,30-39,5991,5812.0,1361.0,18,18.0,0.0,2020,42.5
3789,2020-06-03,30-39,6021,5840.0,1367.0,18,18.0,0.0,2020,42.5
3790,2020-06-04,30-39,6058,5875.0,1376.0,18,18.0,0.0,2020,42.5
3791,2020-06-05,30-39,6125,5940.0,1391.0,18,18.0,0.0,2020,42.5
3792,2020-06-06,30-39,6150,5965.0,1397.0,18,18.0,0.0,2020,42.5
3793,2020-06-07,30-39,6175,5991.0,1402.0,19,19.0,0.0,2020,42.5
3794,2020-06-08,30-39,6191,6013.0,1406.0,20,20.0,0.0,2020,42.5
3795,2020-06-09,30-39,6224,6061.0,1413.0,20,20.0,0.0,2020,42.5
3796,2020-06-10,30-39,6238,6072.0,1417.0,20,20.0,0.0,2020,42.5
3797,2020-06-11,30-39,6306,6141.0,1432.0,20,20.0,0.0,2020,42.5
3798,2020-06-12,30-39,6367,6200.0,1446.0,20,20.0,0.0,2020,42.5
3799,2020-06-13,30-39,6402,6235.0,1454.0,20,20.0,0.0,2020,42.5
3800,2020-06-14,30-39,6414,6244.0,1457.0,20,20.0,0.0,2020,42.5
3801,2020-06-15,30-39,6430,6266.0,1460.0,20,20.0,0.0,2020,42.5
3802,2020-06-16,30-39,6440,6276.0,1462.0,20,20.0,0.0,2020,42.5
3803,2020-06-17,30-39,6452,6287.0,1465.0,20,20.0,0.0,2020,42.5
3804,2020-06-18,30-39,6463,6299.0,1468.0,21,21.0,0.0,2020,42.5
3805,2020-06-19,30-39,6484,6320.0,1472.0,21,21.0,0.0,2020,42.5
3806,2020-06-20,30-39,6490,6326.0,1474.0,21,21.0,0.0,2020,42.5
3807,2020-06-21,30-39,6490,6326.0,1474.0,21,21.0,0.0,2020,42.5
3808,2020-06-22,30-39,6509,6345.0,1478.0,21,21.0,0.0,2020,42.5
3809,2020-06-23,30-39,6512,6348.0,1479.0,21,21.0,0.0,2020,42.5
3810,2020-06-24,30-39,6526,6358.0,1482.0,21,21.0,0.0,2020,42.5
3811,2020-06-25,30-39,6536,6368.0,1484.0,21,21.0,0.0,2020,42.5
3812,2020-06-26,30-39,6549,6379.0,1487.0,21,21.0,0.0,2020,42.5
3813,2020-06-27,30-39,6562,6392.0,1490.0,21,21.0,0.0,2020,42.5
3814,2020-06-28,30-39,6579,6410.0,1494.0,21,21.0,0.0,2020,42.5
3815,2020-06-29,30-39,6598,6430.0,1498.0,21,21.0,0.0,2020,42.5
3816,2020-06-30,30-39,6610,6442.0,1501.0,21,21.0,0.0,2020,42.5
3817,2020-07-01,30-39,6620,6452.0,1503.0,21,21.0,0.0,2020,42.5
3818,2020-07-02,30-39,6631,6464.0,1506.0,21,21.0,0.0,2020,42.5
3819,2020-07-05,30-39,6662,6494.0,1513.0,21,21.0,0.0,2020,42.5
3820,2020-07-06,30-39,6670,6502.0,1515.0,21,21.0,0.0,2020,42.5
3821,2020-07-07,30-39,6685,6516.0,1518.0,21,21.0,0.0,2020,42.5
3822,2020-07-08,30-39,6701,6532.0,1522.0,21,21.0,0.0,2020,42.5
3823,2020-07-09,30-39,6707,6540.0,1523.0,21,21.0,0.0,2020,42.5
3824,2020-07-12,30-39,6741,6573.0,1531.0,21,21.0,0.0,2020,42.5
3825,2020-07-13,30-39,6743,6575.0,1531.0,21,21.0,0.0,2020,42.5
3826,2020-07-14,30-39,6762,6594.0,1536.0,21,21.0,0.0,2020,42.5
3827,2020-07-15,30-39,6779,6610.0,1539.0,21,21.0,0.0,2020,42.5
3828,2020-07-16,30-39,6799,6630.0,1544.0,21,21.0,0.0,2020,42.5
3829,2020-07-19,30-39,6821,6652.0,1549.0,21,21.0,0.0,2020,42.5
3830,2020-07-20,30-39,6829,6660.0,1551.0,21,21.0,0.0,2020,42.5
3831,2020-07-21,30-39,6842,6668.0,1554.0,21,21.0,0.0,2020,42.5
3832,2020-07-22,30-39,6856,6683.0,1557.0,21,21.0,0.0,2020,42.5
3833,2020-07-23,30-39,6938,6774.0,1576.0,21,21.0,0.0,2020,42.5
3834,2020-07-26,30-39,6979,6815.0,1585.0,21,21.0,0.0,2020,42.5
3835,2020-07-27,30-39,6991,6827.0,1588.0,21,21.0,0.0,2020,42.5
3836,2020-07-28,30-39,7099,6936.0,1612.0,21,21.0,0.0,2020,42.5
3837,2020-07-29,30-39,7122,6962.0,1617.0,21,21.0,0.0,2020,42.5
3838,2020-07-30,30-39,7149,6987.0,1624.0,21,21.0,0.0,2020,42.5
3839,2020-08-02,30-39,7199,7035.0,1635.0,21,21.0,0.0,2020,42.5
3840,2020-08-03,30-39,7208,7045.0,1637.0,21,21.0,0.0,2020,42.5
3841,2020-08-04,30-39,7231,7068.0,1642.0,21,21.0,0.0,2020,42.5
3842,2020-08-05,30-39,7233,7069.0,1643.0,21,21.0,0.0,2020,42.5
3843,2020-08-06,30-39,7239,7076.0,1644.0,21,21.0,0.0,2020,42.5
3844,2020-08-09,30-39,7281,7115.0,1653.0,21,21.0,0.0,2020,42.5
3845,2020-08-10,30-39,7297,7132.0,1657.0,21,21.0,0.0,2020,42.5
3846,2020-08-11,30-39,7299,7134.0,1658.0,21,21.0,0.0,2020,42.5
3847,2020-08-12,30-39,7314,7146.0,1661.0,21,21.0,0.0,2020,42.5
3848,2020-08-13,30-39,7331,7164.0,1665.0,21,21.0,0.0,2020,42.5
3849,2020-08-16,30-39,7407,7237.0,1682.0,21,21.0,0.0,2020,42.5
3850,2020-08-17,30-39,7407,7236.0,1682.0,21,21.0,0.0,2020,42.5
3851,2020-08-18,30-39,7419,7249.0,1685.0,21,21.0,0.0,2020,42.5
3852,2020-08-19,30-39,7436,7264.0,1689.0,21,21.0,0.0,2020,42.5
3853,2020-08-20,30-39,7442,7268.0,1690.0,21,21.0,0.0,2020,42.5
3854,2020-08-23,30-39,7533,7351.0,1711.0,21,21.0,0.0,2020,42.5
3855,2020-08-24,30-39,7542,7361.0,1713.0,21,21.0,0.0,2020,42.5
3856,2020-08-25,30-39,7573,7390.0,1720.0,21,21.0,0.0,2020,42.5
3857,2020-08-26,30-39,7600,7415.0,1726.0,21,21.0,0.0,2020,42.5
3858,2020-08-27,30-39,7622,7435.0,1731.0,21,21.0,0.0,2020,42.5
3859,2020-08-30,30-39,7692,7503.0,1747.0,21,21.0,0.0,2020,42.5
3860,2020-08-31,30-39,7718,7529.0,1753.0,21,21.0,0.0,2020,42.5
3861,2020-09-01,30-39,7737,7549.0,1757.0,21,21.0,0.0,2020,42.5
3862,2020-09-02,30-39,7748,7560.0,1760.0,21,21.0,0.0,2020,42.5
3863,2020-09-03,30-39,7764,7574.0,1763.0,21,21.0,0.0,2020,42.5
3864,2020-09-07,30-39,7832,7629.0,1779.0,21,21.0,0.0,2020,42.5
3865,2020-09-08,30-39,7845,7640.0,1782.0,21,21.0,0.0,2020,42.5
3866,2020-09-09,30-39,7874,7667.0,1788.0,21,21.0,0.0,2020,42.5
